product_name,shop_name,username,rating,review,date,case_folding,cleaning,clean_review,topic,topic_0_score,topic_1_score,label,label_code
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,raihan_aditito,5,"Cocok Untuk:Harian dan olahraga santai
Kualitas:Mantap
Performa:Gacor

Keren mantap puma emg bagus",2024-03-03 14:40:16,"cocok untuk:harian dan olahraga santai
kualitas:mantap
performa:gacor

keren mantap puma emg bagus",cocok untuk harian dan olahraga santai kualitas mantap performa gacor keren mantap puma emg bagus,cocok untuk harian dan olahraga santai kualitas mantap performa gacor keren mantap puma memang bagus,1,0.04468660888848716,0.9553133911115128,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,f*****r,2,"Desain:ok
Ukuran:ya
Kenyamanan:ya

cukup mengecewakan karna 1 lagi ga simetris, peyang pala nya HAHAHAHA beli langsung lebih baik, harga langsung ga beda jauh juga kok, untuk pengiriman cepat, packing juga rapi di double, minus sepatu nya aja jelek ga simetris, pdhl yg sebelahnya oke",2026-01-02 08:15:55,"desain:ok
ukuran:ya
kenyamanan:ya

cukup mengecewakan karna 1 lagi ga simetris, peyang pala nya hahahaha beli langsung lebih baik, harga langsung ga beda jauh juga kok, untuk pengiriman cepat, packing juga rapi di double, minus sepatu nya aja jelek ga simetris, pdhl yg sebelahnya oke",desain ok ukuran ya kenyamanan ya cukup mengecewakan karna satu lagi ga simetris peyang pala nya hahahaha beli langsung lebih baik harga langsung ga beda jauh juga kok untuk pengiriman cepat packing juga rapi di double minus sepatu nya aja jelek ga simetris pdhl yg sebelahnya oke,desain ok ukuran ya kenyamanan ya cukup mengecewakan karena satu lagi tidak simetris peyang pala nya hahahaha beli langsung lebih baik harga langsung tidak beda jauh juga kok untuk pengiriman cepat packing juga rapi di double minus sepatu nya saja jelek tidak simetris padahal yang sebelahnya oke,1,0.2824480378445966,0.7175519621554034,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,cepsii_cecep347,5,"Desain:menarik dan disukai
Ukuran:pas di kaki dan sangat nyaman
Kenyamanan:barang ini sangat nyaman pas di gunakan

Poko'e njos hade pisan",2025-10-05 15:31:47,"desain:menarik dan disukai
ukuran:pas di kaki dan sangat nyaman
kenyamanan:barang ini sangat nyaman pas di gunakan

poko'e njos hade pisan",desain menarik dan disukai ukuran pas di kaki dan sangat nyaman kenyamanan barang ini sangat nyaman pas di gunakan poko e njos hade pisan,desain menarik dan disukai ukuran pas di kaki dan sangat nyaman kenyamanan barang ini sangat nyaman pas di gunakan poko e njos hade pisan,1,0.1428937026320265,0.8571062973679735,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,e*****r,5,"Kenyamanan:Solnya empuk dan kaki saya terasa nyaman
Desain:Tampilannya simple dan stylish

Sangat bagus",2026-03-03 23:01:55,"kenyamanan:solnya empuk dan kaki saya terasa nyaman
desain:tampilannya simple dan stylish

sangat bagus",kenyamanan solnya empuk dan kaki saya terasa nyaman desain tampilannya simple dan stylish sangat bagus,kenyamanan solnya empuk dan kaki saya terasa nyaman desain tampilannya simple dan stylish sangat bagus,1,0.03806081837600053,0.9619391816239995,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,s*****n,5,"Kenyamanan:nyaman dipakai
Desain:menarik dan modern

Bagus dan kuat untuk segala aktivitas",2026-03-10 11:22:44,"kenyamanan:nyaman dipakai
desain:menarik dan modern

bagus dan kuat untuk segala aktivitas",kenyamanan nyaman dipakai desain menarik dan modern bagus dan kuat untuk segala aktivitas,kenyamanan nyaman dipakai desain menarik dan modern bagus dan kuat untuk segala aktivitas,1,0.042665924850641426,0.9573340751493585,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,deniruhyana22,4,"Desain:bagus
Ukuran:pas
Kenyamanan:nyaman tapi balkotnya nga keluar sangat di ragukan keadliannya",2025-11-15 20:25:26,"desain:bagus
ukuran:pas
kenyamanan:nyaman tapi balkotnya nga keluar sangat di ragukan keadliannya",desain bagus ukuran pas kenyamanan nyaman tapi balkotnya nga keluar sangat di ragukan keadliannya,desain bagus ukuran pas kenyamanan nyaman tapi balkotnya nga keluar sangat di ragukan keadliannya,1,0.04723161832667799,0.952768381673322,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,bungkusrahayu75,5,"Desain:mewah
Ukuran:pas
Kenyamanan:sangat2 nyaman

Tidak menyesal belanja di store puma ini.. Mantaab",2025-09-15 17:37:18,"desain:mewah
ukuran:pas
kenyamanan:sangat2 nyaman

tidak menyesal belanja di store puma ini.. mantaab",desain mewah ukuran pas kenyamanan sangatdua nyaman tidak menyesal belanja di store puma ini mantaab,desain mewah ukuran pas kenyamanan sangatdua nyaman tidak menyesal belanja di store puma ini mantaab,1,0.10772174829459155,0.8922782517054084,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,imammuslim2323,5,"Desain:bagus
Kegunaan:untuk kaki
Ukuran:25- 39

Bagussssssss dengan harga segitu , lupa moto dan pidio 🙏🙏🙏",2024-11-24 22:01:06,"desain:bagus
kegunaan:untuk kaki
ukuran:25- 39

bagussssssss dengan harga segitu , lupa moto dan pidio 🙏🙏🙏",desain bagus kegunaan untuk kaki ukuran dua puluh lima tiga puluh sembilan bagussssssss dengan harga segitu lupa moto dan pidio,desain bagus kegunaan untuk kaki ukuran dua puluh lima tiga puluh sembilan bagus dengan harga segitu lupa moto dan pidio,1,0.04686873661848681,0.9531312633815132,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,m*****o,5,"Desain:Amazing
Ukuran:Pas
Kenyamanan:Sangat nyaman

Sangat bagus apalagi saat saya gunakan untuk gym",2026-01-04 19:40:04,"desain:amazing
ukuran:pas
kenyamanan:sangat nyaman

sangat bagus apalagi saat saya gunakan untuk gym",desain amazing ukuran pas kenyamanan sangat nyaman sangat bagus apalagi saat saya gunakan untuk gym,desain amazing ukuran pas kenyamanan sangat nyaman sangat bagus apalagi saat saya gunakan untuk gym,1,0.039947774010224146,0.9600522259897758,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,asep_marc,5,"Cocok untuk jalan santai.
Kualitas baik ori
Blm di pake baru nyoba tapi udh enak empuk",2026-02-09 10:02:24,"cocok untuk jalan santai.
kualitas baik ori
blm di pake baru nyoba tapi udh enak empuk",cocok untuk jalan santai kualitas baik ori blm di pake baru nyoba tapi udh enak empuk,cocok untuk jalan santai kualitas baik original belum di pake baru mencoba tapi sudah enak empuk,1,0.22299749304513572,0.7770025069548643,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,a*****1,5,"Desain:ok
Kegunaan:kaki
Ketebalan:cukup",2024-10-10 15:52:30,"desain:ok
kegunaan:kaki
ketebalan:cukup",desain ok kegunaan kaki ketebalan cukup,desain ok kegunaan kaki ketebalan cukup,1,0.09812838954675944,0.9018716104532406,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,ahmad.efendi86,5,"Desain:keren
Ukuran:no 44 pas klo gak pake kaos kaki
Kenyamanan:nyaman, enteng",2025-10-08 21:21:56,"desain:keren
ukuran:no 44 pas klo gak pake kaos kaki
kenyamanan:nyaman, enteng",desain keren ukuran no empat puluh empat pas klo gak pake kaos kaki kenyamanan nyaman enteng,desain keren ukuran no empat puluh empat pas kalau tidak pake kaos kaki kenyamanan nyaman enteng,1,0.031143598988583307,0.9688564010114168,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,srideviyuliana,4,Ada bercak kotornya kak😭😭 kya prloved jd nya😫,2025-10-08 13:52:36,ada bercak kotornya kak😭😭 kya prloved jd nya😫,ada bercak kotornya kak kya prloved jd nya,ada bercak kotornya kak kya prloved jadi nya,1,0.1422950594914288,0.8577049405085713,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,satvabross,5,"Desain:keren
Ukuran:pas
Kenyamanan:mantab

Barang sesuai pesanan 
Respon penjual baik 
Pengiriman cepat 
Sangat recommended 
Sesuai keinginan",2025-08-30 23:36:13,"desain:keren
ukuran:pas
kenyamanan:mantab

barang sesuai pesanan 
respon penjual baik 
pengiriman cepat 
sangat recommended 
sesuai keinginan",desain keren ukuran pas kenyamanan mantab barang sesuai pesanan respon penjual baik pengiriman cepat sangat recommended sesuai keinginan,desain keren ukuran pas kenyamanan mantab barang sesuai pesanan respon penjual baik pengiriman cepat sangat rekomendasi sesuai keinginan,0,0.6267715009995964,0.3732284990004036,Asli,1
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,s*****h,5,"Kenyamanan:nyaman jir, enak banget di pake pokok nya enak nyaman seger
Desain:bagus jier nyaman cokk banget malah awkkwkwkw",2026-05-17 12:18:34,"kenyamanan:nyaman jir, enak banget di pake pokok nya enak nyaman seger
desain:bagus jier nyaman cokk banget malah awkkwkwkw",kenyamanan nyaman jir enak banget di pake pokok nya enak nyaman seger desain bagus jier nyaman cokk banget malah awkkwkwkw,kenyamanan nyaman jir enak banget di pake pokok nya enak nyaman seger desain bagus jier nyaman cokk banget malah awkkwkwkw,1,0.03181323234159212,0.9681867676584078,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,aaulia_au,5,bagus bgt tp aku salah ukuran jadi kebesaran tp bagus suka model nya simple,2025-07-13 17:42:21,bagus bgt tp aku salah ukuran jadi kebesaran tp bagus suka model nya simple,bagus bgt tp aku salah ukuran jadi kebesaran tp bagus suka model nya simple,bagus banget tapi aku salah ukuran jadi kebesaran tapi bagus suka model nya simple,1,0.03749463409773945,0.9625053659022605,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,rencollection22,5,"Kualitas:Top
Performa:Keren
Cocok Untuk:Siapa aja

Akhir nya ke beli juga sepatu ini, dengan harga promo mantap pokok nya 👍",2025-09-03 13:46:02,"kualitas:top
performa:keren
cocok untuk:siapa aja

akhir nya ke beli juga sepatu ini, dengan harga promo mantap pokok nya 👍",kualitas top performa keren cocok untuk siapa aja akhir nya ke beli juga sepatu ini dengan harga promo mantap pokok nya,kualitas top performa keren cocok untuk siapa saja akhir nya ke beli juga sepatu ini dengan harga promo mantap pokok nya,1,0.07643159931993017,0.9235684006800698,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,h*****k,5,"Kenyamanan:solnya empuk dikaki terasa nyaman
Desain:sangat bagus dan modern pas ukuranya",2026-05-11 19:29:49,"kenyamanan:solnya empuk dikaki terasa nyaman
desain:sangat bagus dan modern pas ukuranya",kenyamanan solnya empuk dikaki terasa nyaman desain sangat bagus dan modern pas ukuranya,kenyamanan solnya empuk dikaki terasa nyaman desain sangat bagus dan modern pas ukuranya,1,0.045597327396414124,0.9544026726035858,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,l*****l,5,"Desain:oke
Ukuran:pas
Kenyamanan:oke

Beli dpt harga promo. Bagus banget sepatunya. Cocok buat ngadoin ayang",2025-11-27 20:19:43,"desain:oke
ukuran:pas
kenyamanan:oke

beli dpt harga promo. bagus banget sepatunya. cocok buat ngadoin ayang",desain oke ukuran pas kenyamanan oke beli dpt harga promo bagus banget sepatunya cocok buat ngadoin ayang,desain oke ukuran pas kenyamanan oke beli dpt harga promo bagus banget sepatunya cocok buat ngadoin ayang,1,0.03195746252410234,0.9680425374758976,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,v*****i,5,"Kualitas:Bagus
Cocok Untuk:Formal dan harian",2024-03-21 23:14:32,"kualitas:bagus
cocok untuk:formal dan harian",kualitas bagus cocok untuk formal dan harian,kualitas bagus cocok untuk formal dan harian,1,0.08420778599207404,0.915792214007926,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,e*****i,5,"Desain:bagus
Ukuran:kekecilan
Kenyamanan:nggaa

katanya suruh di ukur panjang kaki giliran udah di ukur dan pilih eur nya, malah kekecilan",2025-12-18 21:35:17,"desain:bagus
ukuran:kekecilan
kenyamanan:nggaa

katanya suruh di ukur panjang kaki giliran udah di ukur dan pilih eur nya, malah kekecilan",desain bagus ukuran kekecilan kenyamanan nggaa katanya suruh di ukur panjang kaki giliran udah di ukur dan pilih eur nya malah kekecilan,desain bagus ukuran kekecilan kenyamanan nggaa katanya suruh di ukur panjang kaki giliran sudah di ukur dan pilih eur nya malah kekecilan,1,0.02684343785373614,0.9731565621462639,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,d*****0,5,"Desain:keren
Ukuran:pas
Kegunaan:cock buat berpergian dan sekolah

kardus sedikit rusak tpi gapapa",2025-07-13 16:34:56,"desain:keren
ukuran:pas
kegunaan:cock buat berpergian dan sekolah

kardus sedikit rusak tpi gapapa",desain keren ukuran pas kegunaan cock buat berpergian dan sekolah kardus sedikit rusak tpi gapapa,desain keren ukuran pas kegunaan cock buat berpergian dan sekolah kardus sedikit rusak tapi gapapa,1,0.07123793681475847,0.9287620631852415,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,adamghzli14,5,"cakep bener brok, lebar kaki pas tapi sedikit kepanjangan. ok lah cakep dapet murah dibawah 500",2025-10-10 12:19:49,"cakep bener brok, lebar kaki pas tapi sedikit kepanjangan. ok lah cakep dapet murah dibawah 500",cakep bener brok lebar kaki pas tapi sedikit kepanjangan ok lah cakep dapet murah dibawah lima ratus,cakep bener brok lebar kaki pas tapi sedikit kepanjangan ok lah cakep dapet murah dibawah lima ratus,1,0.03351955560051928,0.9664804443994807,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,a*****r,5,Ukuran:pas,2025-12-15 18:33:35,ukuran:pas,ukuran pas,ukuran pas,1,0.16682828879042277,0.8331717112095773,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,riky76,5,"Desain:oke
Ukuran:agak besar sedikit tapi oke
Kegunaan:di pakai di kaki bos",2025-07-05 21:19:03,"desain:oke
ukuran:agak besar sedikit tapi oke
kegunaan:di pakai di kaki bos",desain oke ukuran agak besar sedikit tapi oke kegunaan di pakai di kaki bos,desain oke ukuran agak besar sedikit tapi oke kegunaan di pakai di kaki bos,1,0.0417960245692006,0.9582039754307994,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,mardi_1999,5,"Desain:sangat bagus
Ukuran:pas
Kenyamanan:nyaman",2025-10-16 16:40:54,"desain:sangat bagus
ukuran:pas
kenyamanan:nyaman",desain sangat bagus ukuran pas kenyamanan nyaman,desain sangat bagus ukuran pas kenyamanan nyaman,1,0.07483157019937686,0.9251684298006231,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,ffadilah399,5,"Desain:keren
Ukuran:pas
Kenyamanan:Empuk",2025-08-01 09:15:27,"desain:keren
ukuran:pas
kenyamanan:empuk",desain keren ukuran pas kenyamanan empuk,desain keren ukuran pas kenyamanan empuk,1,0.0721625358408938,0.9278374641591063,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,b*****0,5,"Desain:ok
Ukuran:pas
Kenyamanan:nyaman",2025-11-18 14:27:40,"desain:ok
ukuran:pas
kenyamanan:nyaman",desain ok ukuran pas kenyamanan nyaman,desain ok ukuran pas kenyamanan nyaman,1,0.08755540922364159,0.9124445907763584,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,e*****5,5,"Barang sesuai pesanan, sampai dengan bagus, pesanan sampai dengan cepat dan aman",2026-01-10 15:03:04,"barang sesuai pesanan, sampai dengan bagus, pesanan sampai dengan cepat dan aman",barang sesuai pesanan sampai dengan bagus pesanan sampai dengan cepat dan aman,barang sesuai pesanan sampai dengan bagus pesanan sampai dengan cepat dan aman,0,0.9573261208045944,0.042673879195405634,Asli,1
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,heo0dwuyp2,3,"Desain:lem sepatu keliatan

Barcod yg ada di sepatu kalau di scen malah muncuk penulusuran ada tidak cocok. Apa ini kw?? Tpi di bilang ori??? Tolong jualan yg jujur",2025-11-20 11:29:33,"desain:lem sepatu keliatan

barcod yg ada di sepatu kalau di scen malah muncuk penulusuran ada tidak cocok. apa ini kw?? tpi di bilang ori??? tolong jualan yg jujur",desain lem sepatu keliatan barcod yg ada di sepatu kalau di scen malah muncuk penulusuran ada tidak cocok apa ini kw tpi di bilang ori tolong jualan yg jujur,desain lem sepatu keliatan barcod yang ada di sepatu kalau di scen malah muncuk penulusuran ada tidak cocok apa ini palsu tapi di bilang original tolong jualan yang jujur,1,0.0376290242489727,0.9623709757510274,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,zglvf2892a,5,"Performa:bagus
Kualitas:bagus
Cocok Untuk:dimanapun

Yyyoi",2023-12-15 16:48:16,"performa:bagus
kualitas:bagus
cocok untuk:dimanapun

yyyoi",performa bagus kualitas bagus cocok untuk dimanapun yyyoi,performa bagus kualitas bagus cocok untuk dimanapun yoi,1,0.07253071268574698,0.927469287314253,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,muuezzaa,3,Packing gk pake buble wrap sia sia pakai proteksi extra,2024-02-08 06:36:58,packing gk pake buble wrap sia sia pakai proteksi extra,packing gk pake buble wrap sia sia pakai proteksi extra,packing tidak pake buble wrap sia sia pakai proteksi extra,0,0.9292563229168539,0.07074367708314602,Asli,1
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,v*****a,5,"Kenyamanan:dibanding seri double court, ini v3 ringan sih.
Desain:timeless, umumnya desain puma.

Pembelian kedua dalam waktu berdekatan, v3 vulcan ini enak banget buat gym, meski sedikit empuk insolenya, tapi masih stabil buat squat dan deadlift.",2026-05-11 23:11:24,"kenyamanan:dibanding seri double court, ini v3 ringan sih.
desain:timeless, umumnya desain puma.

pembelian kedua dalam waktu berdekatan, v3 vulcan ini enak banget buat gym, meski sedikit empuk insolenya, tapi masih stabil buat squat dan deadlift.",kenyamanan dibanding seri double court ini vtiga ringan sih desain timeless umumnya desain puma pembelian kedua dalam waktu berdekatan vtiga vulcan ini enak banget buat gym meski sedikit empuk insolenya tapi masih stabil buat squat dan deadlift,kenyamanan dibanding seri double court ini vtiga ringan sih desain timeless umumnya desain puma pembelian kedua dalam waktu berdekatan vtiga vulcan ini enak banget buat gym meski sedikit empuk insolenya tapi masih stabil buat squat dan deadlift,1,0.030496215168656856,0.9695037848313431,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,lutfifathila,5,"Desain:bagus
Ukuran:pas
Kenyamanan:Mayan

Pengiriman cepat kurir ramah",2025-11-17 02:16:49,"desain:bagus
ukuran:pas
kenyamanan:mayan

pengiriman cepat kurir ramah",desain bagus ukuran pas kenyamanan mayan pengiriman cepat kurir ramah,desain bagus ukuran pas kenyamanan mayan pengiriman cepat kurir ramah,1,0.372828891152215,0.627171108847785,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,fatur_maulana,5,cakep bgt,2025-10-20 19:33:43,cakep bgt,cakep bgt,cakep banget,1,0.17279204831705797,0.8272079516829419,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,qolbusalim646,5,"Desain:ok abis
Ukuran:pas bangets
Kenyamanan:luar biasa",2025-10-23 08:36:45,"desain:ok abis
ukuran:pas bangets
kenyamanan:luar biasa",desain ok abis ukuran pas bangets kenyamanan luar biasa,desain ok abis ukuran pas bangets kenyamanan luar biasa,1,0.0703255151344255,0.9296744848655746,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,__3vh7_ij2,5,"Desain:menarik joss
Ukuran:pas mantab
Kenyamanan:nyaman nyaman",2025-11-15 18:53:40,"desain:menarik joss
ukuran:pas mantab
kenyamanan:nyaman nyaman",desain menarik joss ukuran pas mantab kenyamanan nyaman nyaman,desain menarik joss ukuran pas mantab kenyamanan nyaman nyaman,1,0.18922030904608445,0.8107796909539156,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,d*****2,5,"Desain:keren
Ukuran:pas
Kenyamanan:nyaman dan empuk",2025-12-01 16:03:13,"desain:keren
ukuran:pas
kenyamanan:nyaman dan empuk",desain keren ukuran pas kenyamanan nyaman dan empuk,desain keren ukuran pas kenyamanan nyaman dan empuk,1,0.058422378911337995,0.941577621088662,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,k*****9,5,"Desain:keren and original
Ukuran:pas
Kenyamanan:sangat nyaman",2025-10-27 14:27:10,"desain:keren and original
ukuran:pas
kenyamanan:sangat nyaman",desain keren and original ukuran pas kenyamanan sangat nyaman,desain keren and original ukuran pas kenyamanan sangat nyaman,1,0.10445886121672858,0.8955411387832715,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,m*****i,5,"Desain:Keren dan stylish
Ukuran:Pas
Kenyamanan:Nyaman dipakai",2025-10-10 15:25:21,"desain:keren dan stylish
ukuran:pas
kenyamanan:nyaman dipakai",desain keren dan stylish ukuran pas kenyamanan nyaman dipakai,desain keren dan stylish ukuran pas kenyamanan nyaman dipakai,1,0.052479696211983264,0.9475203037880168,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,danurdwi.s,5,"Barang sampai dengan selamat, packing rapi kurir ramah",2024-11-13 19:34:52,"barang sampai dengan selamat, packing rapi kurir ramah",barang sampai dengan selamat packing rapi kurir ramah,barang sampai dengan selamat packing rapi kurir ramah,0,0.9368619738897761,0.06313802611022398,Asli,1
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,m*****e,5,"Desain:bagus

Bagus dah pokoknya pas di pake jadi nambah cakep++ gw",2025-09-14 07:48:03,"desain:bagus

bagus dah pokoknya pas di pake jadi nambah cakep++ gw",desain bagus bagus dah pokoknya pas di pake jadi nambah cakep gw,desain bagus bagus dah pokoknya pas di pake jadi nambah cakep saya,1,0.04739186880180978,0.9526081311981902,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,a*****a,5,bagus cekali🫶🏻 cucok untuk kado semoga dia suka🥰,2024-11-07 14:29:48,bagus cekali🫶🏻 cucok untuk kado semoga dia suka🥰,bagus cekali cucok untuk kado semoga dia suka,bagus cekali cucok untuk kado semoga dia suka,1,0.09267567721091129,0.9073243227890887,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,anaktengah14,5,"Kenyamanan:empuk dan pas
Desain:tampilkan okee dan stylish..",2026-03-31 08:31:09,"kenyamanan:empuk dan pas
desain:tampilkan okee dan stylish..",kenyamanan empuk dan pas desain tampilkan okee dan stylish,kenyamanan empuk dan pas desain tampilkan okee dan stylish,1,0.0639731368339642,0.9360268631660357,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,harummanis94,5,Mantap pake prgi bli seblak 😬,2024-02-09 14:07:32,mantap pake prgi bli seblak 😬,mantap pake prgi bli seblak,mantap pake prgi bli seblak,0,0.5307746069547706,0.4692253930452293,Asli,1
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,pujiati530,5,"Desain:berkualitas
Ukuran:sesuai
Kenyamanan:nyaman di kaki",2025-11-19 08:58:26,"desain:berkualitas
ukuran:sesuai
kenyamanan:nyaman di kaki",desain berkualitas ukuran sesuai kenyamanan nyaman di kaki,desain berkualitas ukuran sesuai kenyamanan nyaman di kaki,1,0.06648370972615258,0.9335162902738473,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,winata88888,5,"Cocok Untuk:kaki
Performa:sangat baik
Kualitas:sangat bagus dan ok",2024-03-15 17:55:17,"cocok untuk:kaki
performa:sangat baik
kualitas:sangat bagus dan ok",cocok untuk kaki performa sangat baik kualitas sangat bagus dan ok,cocok untuk kaki performa sangat baik kualitas sangat bagus dan ok,1,0.4229446106210854,0.5770553893789145,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,n*****p,5,"Kenyamanan:empuk
Desain:simple dan keren

bagus banget",2026-03-07 16:28:38,"kenyamanan:empuk
desain:simple dan keren

bagus banget",kenyamanan empuk desain simple dan keren bagus banget,kenyamanan empuk desain simple dan keren bagus banget,1,0.062151887643969644,0.9378481123560304,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,hugoaprianto21,5,"Desain:elegan dan kekinian
Kegunaan:cocok untuk hangout",2025-06-10 18:41:47,"desain:elegan dan kekinian
kegunaan:cocok untuk hangout",desain elegan dan kekinian kegunaan cocok untuk hangout,desain elegan dan kekinian kegunaan cocok untuk hangout,1,0.05878019505632857,0.9412198049436715,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,legimenkusumojoyoningrat,5,"Desain:Bagus
Ukuran:Pas
Kenyamanan:Nyaman

Mudah2an awet",2025-09-06 12:16:34,"desain:bagus
ukuran:pas
kenyamanan:nyaman

mudah2an awet",desain bagus ukuran pas kenyamanan nyaman mudahduaan awet,desain bagus ukuran pas kenyamanan nyaman mudahduaan awet,1,0.27517608189022613,0.7248239181097739,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,vieryhex,5,"Cocok Untuk:kerja
Kualitas:bagus
Performa:bagus

Keren",2024-02-19 17:25:57,"cocok untuk:kerja
kualitas:bagus
performa:bagus

keren",cocok untuk kerja kualitas bagus performa bagus keren,cocok untuk kerja kualitas bagus performa bagus keren,1,0.07437798867364107,0.9256220113263589,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,edi_id,5,"Cocok Untuk:kasual santai
Kualitas:Best
Performa:soft ringan dipakai",2024-03-11 20:38:20,"cocok untuk:kasual santai
kualitas:best
performa:soft ringan dipakai",cocok untuk kasual santai kualitas best performa soft ringan dipakai,cocok untuk kasual santai kualitas terbaik performa soft ringan dipakai,1,0.06979404933573735,0.9302059506642626,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,rifai627,5,"Desain:menarik
Ukuran:pas sesuai pilihan",2025-11-17 16:01:03,"desain:menarik
ukuran:pas sesuai pilihan",desain menarik ukuran pas sesuai pilihan,desain menarik ukuran pas sesuai pilihan,1,0.08100609999144236,0.9189939000085576,Palsu,0
PUMA Sepatu Training Unisex Smash Vulcanised V3 Low,PUMA Official Shop,yasminfs,5,"Desain:keren

Nyaman dipakai",2025-10-01 20:44:29,"desain:keren

nyaman dipakai",desain keren nyaman dipakai,desain keren nyaman dipakai,1,0.10230221002304245,0.8976977899769576,Palsu,0
